Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
10,11,1,100.0,20,4834,2,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,13,0,8,100.0%,38.5%,✅ Equal,18,10,8,20_Recombination events.csv|4834,4834,20_Recombination events.csv,405,5205,['30'],1000,0.0002,0.01,0.1,5000,50,406.0,5208.0,406-5208,['30'],"['34', '5']",['26'],1.0,3.0,4.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,405-5205,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.6,0,1,1,0,2,❌ None
11,12,1,100.0,22,4944,4,Standard_Match,Step 1: Approximate,5,5,9,14,4,9,55.6%,35.7%,✅ Equal,23,10,13,22_Recombination events.csv|4944,4944,22_Recombination events.csv,6828,10000,['30'],1000,0.0002,0.01,0.1,5000,50,6828.0,9992.0,6828-9992,['30'],['14'],['23'],0.0,8.0,8.0,99.74779319041616,3172.0,793.0,25.0,Exact Recombinant Match,,58.94955863808323,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,6828-10000,99.7%,100.0%,0,99.74779319041616,,,,,,,,,,100.0,99.2,0,1,7,0,4,❌ None
12,13,1,100.0,21,5029,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,21_Recombination events.csv|5029,5029,21_Recombination events.csv,1296,10000,['5'],1000,0.0002,0.01,0.1,5000,50,1296.0,9999.0,1296-9999,['5'],"['7', '44', '39', '38', '10', '4', '37', '45', '47']","['20', '17', '35', '24', '13']",0.0,1.0,1.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,1296-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,1,0,1,❌ None
13,14,1,100.0,25,4930,3,Standard_Match,Step 1: Approximate,4,4,7,20,3,16,57.1%,20.0%,✅ Equal,27,8,19,25_Recombination events.csv|4930,4930,25_Recombination events.csv,6966,8097,['39'],1000,0.0002,0.01,0.1,5000,50,6968.0,8096.0,6968-8096,['39'],['33'],['27'],2.0,1.0,3.0,99.73474801061008,1131.0,282.8,25.0,Exact Recombinant Match,,58.94694960212202,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,6966-8097,99.7%,100.0%,0,99.73474801061008,,,,,,,,,,100.0,99.7,0,1,7,0,3,❌ None
14,15,1,100.0,18,5014,1,Standard_Match,Step 1: Approximate,3,3,3,26,0,23,100.0%,11.5%,✅ Equal,29,6,23,18_Recombination events.csv|5014,5014,18_Recombination events.csv,2094,4107,"['20', '43']",1000,0.0002,0.01,0.1,5000,50,2092.0,4110.0,2092-4110,"['20', '43']",['48'],"['46', '29', '38']",2.0,3.0,5.0,100.0,2013.0,503.2,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,2094-4107,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.5,0,1,7,0,1,❌ None
15,16,1,100.0,16,4871,6,Standard_Match,Step 1: Approximate,6,6,8,17,2,11,75.0%,35.3%,✅ Equal,25,12,13,16_Recombination events.csv|4871,4871,16_Recombination events.csv,5844,6120,['49'],1000,0.0002,0.01,0.1,5000,50,5844.0,6120.0,5844-6120,['49'],['2'],"['19', '17']",0.0,0.0,0.0,100.0,276.0,69.0,25.0,Exact Recombinant Match,,60.0,,,,,,,100,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,5844-6120,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,100.0,0,1,7,0,6,❌ None
16,17,1,100.0,14,4895,5,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,9,19,0,11,100.0%,42.1%,❌ Diff: RDP=9 vs Santa=8,28,17,11,14_Recombination events.csv|4895,4895,14_Recombination events.csv,6693,8763,"['21', '33']",1000,0.0002,0.01,0.1,5000,50,6695.0,8762.0,6695-8762,"['21', '33']","['2', '28', '5', '47', '15', '9', '16', '38', '10', '11', '48', '31', '25', '3', '40', '8', '30', '36', '24']","['20', '42', '14', '27', '49', '37']",2.0,1.0,3.0,99.9,,,,,✅ Complete (2/2),58.98,100.0,2/2,100.0,2.0,2.0,2/2,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,6693-8763,99.9%,100.0%,0,99.9,,,,,,,,,,100.0,99.7,0,1,1,0,5,❌ None
17,18,1,100.0,26,5060,2,Standard_Match,Step 1: Approximate,4,4,10,28,6,24,40.0%,14.3%,✅ Equal,38,8,30,26_Recombination events.csv|5060,5060,26_Recombination events.csv,5355,8088,['15'],1000,0.0002,0.01,0.1,5000,50,5355.0,8088.0,5355-8088,['15'],"['19', '17', '8', '10', '4', '32', '47', '1', '3']","['46', '41', '34', '33', '31', '39', '35', '27', '50', '13', '37']",0.0,0.0,0.0,100.0,2733.0,683.2,25.0,Exact Recombinant Match,,60.0,,,,,,,100,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,5355-8088,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,100.0,0,1,7,0,2,❌ None
18,19,1,100.0,49,4864,5,Standard_Match,Step 1: Approximate,8,7,10,31,2,24,80.0%,22.6%,❌ Diff: RDP=8 vs Santa=7,41,15,26,49_Recombination events.csv|4864,4864,49_Recombination events.csv,6582,7782,['2'],1000,0.0002,0.01,0.1,5000,50,6583.0,7782.0,6583-7782,['2'],['14'],"['15', '20', '19', '39', '24', '37', '3']",1.0,0.0,1.0,99.91666666666669,1200.0,300.0,25.0,Exact Recombinant Match,,58.98333333333333,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,5,6582-7782,99.9%,100.0%,0,99.91666666666669,,,,,,,,,,100.0,99.9,0,1,7,0,5,❌ None
19,20,1,100.0,52,5010,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,9,21,5,17,44.4%,19.0%,✅ Equal,30,8,22,52_Recombination events.csv|5010,5010,52_Recombination events.csv,3108,6780,['7'],1000,0.0002,0.01,0.1,5000,50,3109.0,6780.0,3109-6780,['7'],"['23', '8', '32', '36', '49', '13', '37', '45']","['11', '27']",1.0,0.0,1.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,3108-6780,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,1,0,1,❌ None
20,21,1,100.0,51,5034,1,Standard_Match,Step 1: Approximate,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12,51_Recombination events.csv|5034,5034,51_Recombination events.csv,2490,6636,['38'],1000,0.0002,0.01,0.1,5000,50,2490.0,6636.0,2490-6636,['38'],['10'],"['20', '49', '19']",0.0,0.0,0.0,100.0,4146.0,1036.5,25.0,Exact Recombinant Match,,60.0,,,,,,,100,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,2490-6636,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,100.0,0,1,7,0,1,❌ None
21,22,1,100.0,48,4920,2,Standard_Match,Step 1: Approximate,3,3,5,14,2,11,60.0%,21.4%,✅ Equal,19,6,13,48_Recombination events.csv|4920,4920,48_Recombination events.csv,417,10000,['13'],1000,0.0002,0.01,0.1,5000,50,416.0,9994.0,416-9994,['13'],['6'],"['34', '7', '45', '26']",1.0,6.0,7.0,99.93738912657832,417.0,104.2,25.0,Exact Recombinant Match,,58.98747782531567,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,417-10000,99.9%,100.0%,0,99.93738912657832,,,,,,,,,,100.0,99.3,0,1,7,0,2,❌ None
22,23,1,100.0,46,5020,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,12,21,7,16,41.7%,23.8%,✅ Equal,33,10,23,46_Recombination events.csv|5020,5020,46_Recombination events.csv,3615,10000,['45'],1000,0.0002,0.01,0.1,5000,50,3617.0,10000.0,3617-10000,['45'],['25'],"['31', '42']",2.0,0.0,2.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,3615-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.8,0,1,1,0,1,❌ None
23,24,1,100.0,47,4678,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,15,0,12,100.0%,20.0%,✅ Equal,18,6,12,47_Recombination events.csv|4678,4678,47_Recombination events.csv,1920,10000,"['1', '14', '2', '23', '24', '25', '30', '31', '32', '34', '4', '44', '45']",1000,0.0002,0.01,0.1,5000,50,1910.0,9997.0,1910-9997,"['2', '23', '34', '44', '31', '30', '4', '14', '32', '25', '24', '45', '1']","['46', '41', '18', '42', '5', '26', '17', '16', '38', '10', '12', '11', '22', '7', '20', '48', '21', '35', '39', '36', '43']","['9', '27', '33', '13']",10.0,3.0,13.0,100.0,,,,,✅ Complete (13/13),59.0,100.0,13/13,100.0,13.0,13.0,13/13,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,2,1920-10000,100.0%,100.0%,0,100.0,,,,,,,,,,76.92307692307693,98.7,0,1,2,0,2,❌ None
24,25,1,100.0,37,4867,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,5,20,1,16,80.0%,20.0%,✅ Equal,25,8,17,37_Recombination events.csv|4867,4867,37_Recombination events.csv,6999,7824,['22'],1000,0.0002,0.01,0.1,5000,50,6998.0,7823.0,6998-7823,['22'],"['19', '42', '40', '21', '39', '4', '24', '3']","['38', '49', '30']",1.0,1.0,2.0,99.9,,,,,🎯 Perfect (1/1),58.98,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,6999-7824,99.9%,100.0%,0,99.9,,,,,,,,,,100.0,99.8,0,1,2,0,1,❌ None
25,26,1,100.0,33,5005,3,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,12,42,6,36,50.0%,14.3%,✅ Equal,54,12,42,33_Recombination events.csv|5005,5005,33_Recombination events.csv,5409,9336,['36'],1000,0.0002,0.01,0.1,5000,50,5410.0,9336.0,5410-9336,['36'],"['19', '33', '12', '4', '25', '1']","['34', '26']",1.0,0.0,1.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,5409-9336,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,1,0,3,❌ None
26,27,1,100.0,35,4792,3,Standard_Match,Step 1: Approximate,6,6,7,22,1,16,85.7%,27.3%,✅ Equal,29,12,17,35_Recombination events.csv|4792,4792,35_Recombination events.csv,2043,7896,"['17', '23']",1000,0.0002,0.01,0.1,5000,50,2040.0,7896.0,2040-7896,"['17', '23']","['27', '31']","['46', '41', '29', '47', '15', '6', '16', '10', '4', '12', '11', '22', '48', '37', '45', '25', '3', '40', '33', '30', '50', '24']",3.0,0.0,3.0,100.0,4147.0,1036.8,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,2043-7896,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.7,0,1,7,0,3,❌ None
27,28,1,100.0,39,4854,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,26,1,24,66.7%,7.7%,✅ Equal,29,4,25,39_Recombination events.csv|4854,4854,39_Recombination events.csv,6471,8325,['5'],1000,0.0002,0.01,0.1,5000,50,6477.0,8319.0,6477-8319,['5'],"['15', '40', '44', '8', '33', '31', '39', '35', '27', '50', '24', '37', '45']","['23', '29', '10', '14', '25', '13', '1']",6.0,6.0,12.0,99.4,,,,,🎯 Perfect (1/1),58.88,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,6471-8325,99.4%,100.0%,0,99.4,,,,,,,,,,100.0,98.8,0,1,2,0,1,❌ None
28,29,1,100.0,38,4940,1,Standard_Match,Step 1: Approximate,2,2,3,15,1,13,66.7%,13.3%,✅ Equal,18,4,14,38_Recombination events.csv|4940,4940,38_Recombination events.csv,2451,10000,['30'],1000,0.0002,0.01,0.1,5000,50,2453.0,9997.0,2453-9997,['30'],"['42', '40', '16', '32', '37']","['5', '39', '12', '10', '36', '22']",2.0,3.0,5.0,99.93376606173004,2451.0,612.8,25.0,Exact Recombinant Match,,58.98675321234601,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,2451-10000,99.9%,100.0%,0,99.93376606173004,,,,,,,,,,100.0,99.5,0,1,7,0,1,❌ None
29,30,1,100.0,32,5006,3,Standard_Match,Step 1: Approximate,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14,32_Recombination events.csv|5006,5006,32_Recombination events.csv,498,9969,['48'],1000,0.0002,0.01,0.1,5000,50,498.0,9970.0,498-9970,['48'],['27'],"['9', '5']",0.0,1.0,1.0,100.0,529.0,132.2,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,498-9969,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,7,0,3,❌ None
30,31,1,100.0,3,4917,4,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,10,28,2,20,80.0%,28.6%,✅ Equal,38,16,22,3_Recombination events.csv|4917,4917,3_Recombination events.csv,828,5472,['13'],1000,0.0002,0.01,0.1,5000,50,829.0,5472.0,829-5472,['13'],['10'],"['46', '9', '18', '5', '33', '4', '32', '26', '1', '3']",1.0,0.0,1.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,828-5472,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,1,0,4,❌ None
31,32,1,100.0,28,4985,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,17,0,12,100.0%,29.4%,✅ Equal,22,10,12,28_Recombination events.csv|4985,4985,28_Recombination events.csv,2994,10000,"['21', '42']",1000,0.0002,0.01,0.1,5000,50,2994.0,9999.0,2994-9999,"['21', '42']","['34', '1', '24', '4']","['44', '9', '31']",0.0,1.0,1.0,100.0,,,,,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,2994-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,1,0,1,❌ None
32,33,1,100.0,27,4989,1,Standard_Match,Step 1: Approximate,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,27_Recombination events.csv|4989,4989,27_Recombination events.csv,1470,4005,['25'],1000,0.0002,0.01,0.1,5000,50,1468.0,4008.0,1468-4008,['25'],"['37', '47']",['24'],2.0,3.0,5.0,100.0,2535.0,633.8,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,1470-4005,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.5,0,1,7,0,1,❌ None
33,34,1,100.0,43,4842,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8,43_Recombination events.csv|4842,4842,43_Recombination events.csv,7872,10000,"['22', '28', '41']",1000,0.0002,0.01,0.1,5000,50,7872.0,10000.0,7872-10000,"['28', '22', '41']","['23', '16', '30', '24', '13', '3']","['9', '39']",0.0,0.0,0.0,100.0,,,,,✅ Complete (3/3),60.0,100.0,3/3,100.0,3.0,3.0,3/3,100,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,7872-10000,100.0%,100.0%,0,100.0,,,,,,,,,,33.33333333333333,100.0,0,1,1,0,1,❌ None
